customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month,approval_date_month,disbursement_date_month,due_date_month,application_date_day,approval_date_day,disbursement_date_day,due_date_day
3093,2248,Home Loan,10474,0.07472118,36,Part-time,Low,406,Female,Single,Bachelor,0,2020,2020,2020,2020,6,7,7,9,18,3,7,2
1789,1406,Personal Loan,59053,0.068450059,27,Part-time,High,402,Female,Divorced,High School,1,2022,2022,2022,2023,11,12,12,4,11,7,10,30
293,1485,Personal Loan,22959,0.06055825,53,Full-time,Medium,440,Male,Divorced,Bachelor,0,2020,2020,2020,2020,9,9,9,11,11,15,22,3
1309,3061,Home Loan,6530,0.073158188,25,Self-employed,Medium,433,Female,Single,PhD,0,2020,2020,2020,2020,4,5,5,9,9,5,7,9
1841,570,Home Loan,95856,0.082721399,24,Part-time,High,498,Female,Single,High School,0,2019,2019,2019,2019,8,8,8,12,31,31,31,13
766,737,Personal Loan,4748,0.088925442,52,Full-time,Low,809,Male,Divorced,PhD,0,2019,2019,2019,2019,8,8,8,10,11,15,15,18
2157,1392,Car Loan,98504,0.071638654,18,Part-time,Medium,378,Female,Divorced,Master,1,2018,2018,2018,2018,1,1,1,3,2,10,14,31
1541,2305,Education Loan,99098,0.073805033,23,Self-employed,Low,781,Male,Divorced,Master,0,2019,2019,2019,2019,1,2,2,4,18,7,9,29
1493,682,Home Loan,14545,0.066099525,48,Part-time,Medium,811,Male,Single,PhD,0,2019,2019,2019,2020,11,11,11,3,21,27,29,24
2818,744,Car Loan,67199,0.079528412,15,Full-time,Low,549,Female,Single,Master,0,2021,2021,2021,2021,2,2,2,5,9,18,28,8
578,1333,Personal Loan,35766,0.06727357,13,Part-time,Low,782,Female,Divorced,PhD,0,2018,2018,2018,2018,7,8,8,12,23,16,30,14
2450,2184,Personal Loan,74530,0.088596917,46,Part-time,Medium,471,Female,Single,PhD,0,2022,2022,2022,2023,11,12,12,2,9,2,3,12
1424,2421,Home Loan,94557,0.053212003,55,Part-time,High,316,Female,Single,PhD,0,2018,2018,2018,2018,1,2,2,8,26,9,17,8
1259,211,Home Loan,62087,0.074605555,14,Part-time,High,593,Female,Single,Master,0,2018,2018,2018,2018,4,5,5,8,18,8,18,15
3117,754,Car Loan,96839,0.08451661,15,Full-time,High,693,Male,Married,Master,0,2022,2022,2022,2022,8,9,9,12,28,8,20,16
2623,659,Personal Loan,69840,0.082757518,49,Part-time,Low,797,Male,Married,Master,1,2022,2022,2022,2022,5,5,5,7,10,22,27,28
2891,2563,Home Loan,55384,0.120395505,23,Self-employed,High,518,Female,Divorced,PhD,1,2020,2020,2020,2020,5,6,6,7,17,3,9,10
2018,1431,Home Loan,52005,0.085247,30,Self-employed,High,533,Female,Married,Bachelor,1,2018,2018,2018,2019,10,10,10,1,1,21,22,18
2873,1017,Education Loan,47576,0.064939181,21,Part-time,Medium,689,Female,Divorced,Master,1,2022,2022,2023,2023,12,12,1,5,21,30,9,30
1609,2280,Home Loan,40353,0.078568036,12,Full-time,Low,547,Female,Divorced,Bachelor,0,2022,2022,2022,2022,4,5,5,7,15,8,8,1
1792,319,Car Loan,63003,0.053356305,28,Self-employed,High,351,Female,Single,Master,1,2018,2018,2018,2018,1,2,2,7,17,12,19,31
671,2260,Personal Loan,84211,0.078791004,27,Part-time,Medium,314,Male,Divorced,High School,1,2022,2022,2022,2022,1,1,2,5,27,27,9,11
3019,677,Home Loan,53733,0.067504159,20,Part-time,Low,623,Male,Divorced,High School,0,2018,2018,2018,2019,10,11,11,4,25,19,28,10
1846,833,Education Loan,66318,0.093730854,20,Full-time,Medium,740,Male,Divorced,High School,0,2019,2019,2019,2019,8,8,9,12,16,19,2,18
306,2923,Home Loan,90474,0.071756896,20,Part-time,High,411,Female,Divorced,Bachelor,0,2020,2020,2020,2020,5,6,6,10,25,10,13,25
2740,2521,Home Loan,24664,0.078248511,23,Full-time,Low,306,Female,Single,Master,0,2021,2021,2021,2022,11,12,12,4,20,10,22,21
244,2642,Personal Loan,68172,0.070466632,52,Self-employed,Low,544,Female,Single,PhD,1,2020,2020,2020,2021,11,11,12,5,16,28,6,8
2128,1298,Education Loan,86616,0.10608277,26,Part-time,High,747,Male,Divorced,Bachelor,1,2018,2018,2018,2018,7,7,7,11,2,3,14,18
880,2542,Car Loan,94264,0.075181359,13,Full-time,Medium,664,Male,Married,Master,0,2022,2022,2022,2022,3,4,4,9,20,3,11,25
2871,18,Car Loan,27736,0.107488356,22,Part-time,Low,666,Male,Married,High School,0,2019,2019,2019,2020,11,11,11,4,6,17,29,21
2479,1155,Personal Loan,95209,0.092212276,22,Part-time,Low,586,Male,Divorced,Bachelor,0,2019,2019,2019,2019,3,3,4,10,25,26,5,1
2549,1358,Car Loan,1854,0.087231001,19,Self-employed,Low,405,Female,Single,Master,0,2021,2021,2021,2022,9,9,10,1,17,23,4,27
2915,302,Car Loan,91084,0.085530997,43,Part-time,High,312,Female,Divorced,PhD,1,2022,2022,2022,2022,5,5,6,7,27,30,2,29
1585,1485,Home Loan,39623,0.085906959,17,Full-time,Medium,445,Female,Divorced,Bachelor,0,2022,2022,2022,2022,1,2,2,4,19,1,10,28
644,1747,Car Loan,8392,0.051084911,31,Full-time,High,777,Female,Single,PhD,0,2019,2019,2019,2019,8,8,8,12,11,28,30,21
2098,1609,Education Loan,56680,0.075816749,50,Full-time,Low,414,Female,Married,Bachelor,0,2019,2019,2019,2019,2,3,3,6,24,6,10,10
434,3066,Home Loan,47717,0.09267737,46,Part-time,Medium,808,Female,Divorced,High School,0,2018,2018,2018,2018,8,8,9,10,28,30,4,5
909,716,Car Loan,88092,0.079266542,19,Part-time,Medium,451,Male,Single,High School,0,2019,2019,2019,2019,5,5,6,7,27,29,7,29
2489,1469,Education Loan,51859,0.058922152,54,Self-employed,High,356,Female,Single,High School,0,2021,2021,2021,2021,8,8,8,11,6,23,26,14
1188,1676,Home Loan,27309,0.079213933,45,Part-time,High,681,Female,Divorced,PhD,0,2020,2020,2020,2020,3,4,4,8,14,5,5,24
1497,532,Education Loan,88455,0.105561583,30,Full-time,Low,456,Female,Single,High School,0,2019,2019,2019,2019,3,3,3,7,15,15,21,8
1323,1155,Personal Loan,64734,0.098703376,18,Full-time,High,432,Female,Divorced,PhD,0,2020,2020,2020,2020,2,2,3,7,11,23,8,31
2734,2142,Personal Loan,71467,0.07906994,42,Self-employed,High,462,Female,Married,PhD,0,2020,2020,2020,2020,10,11,11,12,17,10,14,14
1903,1807,Car Loan,53662,0.094271739,29,Full-time,High,574,Female,Divorced,PhD,0,2019,2019,2019,2019,6,6,6,12,7,11,12,1
26,1388,Education Loan,99506,0.074502395,51,Full-time,High,376,Female,Married,High School,0,2019,2019,2019,2019,7,7,8,9,25,28,10,23
3019,862,Home Loan,13688,0.054441926,25,Full-time,High,343,Female,Single,Master,0,2021,2021,2021,2021,7,7,7,9,6,8,18,28
3001,2061,Education Loan,26342,0.06613301,50,Self-employed,Low,849,Male,Divorced,PhD,1,2019,2020,2020,2020,12,1,1,6,15,2,15,25
80,1227,Education Loan,38157,0.103443332,47,Self-employed,Medium,617,Male,Single,Master,0,2021,2021,2021,2021,7,7,8,12,15,27,4,14
504,177,Personal Loan,68863,0.075890104,28,Full-time,High,833,Male,Divorced,PhD,0,2018,2018,2018,2018,4,5,5,10,23,8,15,16
539,2908,Personal Loan,53083,0.07634924,48,Full-time,Medium,453,Female,Single,High School,0,2022,2022,2022,2022,5,6,6,8,28,15,24,30
569,904,Car Loan,66733,0.075502427,55,Part-time,Medium,536,Male,Married,High School,0,2019,2019,2019,2019,2,2,2,5,9,9,15,18
2809,2107,Education Loan,90045,0.108562049,20,Part-time,High,816,Female,Divorced,High School,1,2021,2021,2021,2022,11,12,12,3,26,13,27,17
3077,602,Education Loan,35698,0.104389384,31,Full-time,High,520,Male,Single,Bachelor,1,2018,2018,2018,2019,8,9,10,1,24,19,1,16
540,1150,Home Loan,81623,0.113281704,56,Part-time,Medium,609,Male,Divorced,High School,0,2020,2020,2020,2021,10,11,12,3,26,24,8,30
346,2546,Home Loan,23671,0.077614322,39,Full-time,Low,476,Female,Divorced,Master,0,2022,2022,2022,2022,6,6,6,10,13,19,27,31
788,2601,Personal Loan,26184,0.084434367,31,Full-time,Medium,519,Female,Married,PhD,0,2021,2021,2021,2021,2,2,2,8,11,13,22,10
2655,2136,Education Loan,94384,0.057250362,52,Part-time,Low,337,Female,Single,Master,1,2018,2019,2019,2019,12,1,1,5,31,21,22,24
473,1597,Car Loan,43107,0.102154016,47,Self-employed,Medium,730,Female,Divorced,Bachelor,0,2020,2020,2020,2020,4,5,5,11,26,15,28,13
109,307,Personal Loan,87202,0.062483307,38,Self-employed,High,502,Male,Divorced,Master,0,2021,2021,2021,2021,9,9,9,11,6,15,27,24
731,1332,Education Loan,52663,0.083251633,19,Self-employed,Low,747,Male,Divorced,PhD,0,2021,2021,2021,2022,8,9,9,1,27,16,18,30
197,1216,Personal Loan,16708,0.063540462,43,Full-time,Medium,794,Female,Divorced,PhD,0,2021,2021,2021,2021,4,4,4,7,6,13,21,20
2084,1555,Car Loan,92906,0.071166998,12,Full-time,Low,424,Male,Divorced,High School,0,2020,2020,2020,2020,4,4,5,7,29,30,5,14
343,2517,Education Loan,50811,0.067441064,28,Self-employed,High,364,Male,Single,Bachelor,1,2018,2018,2018,2018,2,3,3,8,21,2,3,27
401,2396,Car Loan,3811,0.070881871,20,Self-employed,Low,543,Male,Divorced,Bachelor,1,2018,2018,2018,2019,10,11,11,2,27,16,21,4
2240,2730,Education Loan,57250,0.071913159,31,Self-employed,High,826,Female,Divorced,Master,0,2020,2020,2020,2020,5,5,6,8,12,29,11,18
1072,603,Education Loan,73082,0.071775968,56,Full-time,High,525,Female,Divorced,High School,0,2020,2021,2021,2021,12,1,1,3,21,1,14,24
2870,1625,Car Loan,35754,0.092500009,43,Full-time,Low,764,Female,Single,High School,0,2018,2018,2018,2018,3,4,4,5,25,7,11,12
198,289,Home Loan,96742,0.063427058,13,Part-time,High,592,Male,Divorced,High School,0,2022,2022,2022,2023,11,12,12,2,7,1,10,28
424,1212,Car Loan,12411,0.083308121,43,Part-time,High,680,Female,Divorced,PhD,0,2021,2021,2021,2022,10,10,10,3,8,9,13,11
2070,2592,Car Loan,3911,0.098269387,56,Part-time,High,465,Female,Married,Bachelor,0,2022,2022,2022,2022,8,9,9,10,20,5,9,16
2603,11,Personal Loan,68270,0.072302055,20,Self-employed,Low,517,Male,Married,Master,1,2022,2022,2022,2022,3,3,3,5,7,26,27,26
1658,2553,Car Loan,84763,0.069231217,41,Full-time,High,574,Female,Divorced,Master,0,2022,2022,2022,2022,8,8,9,11,10,21,3,10
1441,575,Car Loan,9680,0.076542131,31,Part-time,Medium,351,Female,Divorced,Master,1,2020,2020,2020,2021,10,10,10,2,15,21,26,15
1013,1003,Personal Loan,85896,0.097695878,49,Part-time,High,673,Female,Married,High School,0,2020,2020,2020,2021,7,7,8,1,12,26,7,27
2763,525,Home Loan,84879,0.082911614,12,Part-time,Medium,662,Male,Single,Bachelor,0,2020,2020,2020,2020,6,6,6,8,8,9,15,6
1046,1327,Car Loan,72295,0.072031786,16,Part-time,Low,313,Female,Single,Bachelor,0,2022,2022,2022,2022,2,3,3,8,7,5,13,28
3078,2146,Personal Loan,89614,0.08725815,46,Self-employed,Medium,639,Male,Married,PhD,1,2022,2022,2022,2023,7,8,8,1,17,11,24,21
62,1232,Home Loan,12111,0.063465618,47,Full-time,High,838,Male,Divorced,PhD,1,2020,2020,2020,2020,7,7,7,11,3,27,31,6
2319,1176,Home Loan,38504,0.090220393,12,Full-time,High,388,Male,Married,PhD,0,2019,2019,2019,2019,5,5,6,7,18,29,8,19
619,467,Car Loan,2802,0.08612911,25,Full-time,High,340,Male,Single,Master,0,2022,2023,2023,2023,12,1,1,4,28,13,27,2
2603,3060,Home Loan,9155,0.075382873,20,Part-time,High,603,Male,Married,Master,0,2019,2019,2019,2020,11,11,12,2,25,25,5,29
546,1939,Car Loan,74656,0.067421213,41,Self-employed,High,567,Male,Single,Bachelor,0,2018,2018,2018,2018,4,4,4,8,9,16,20,19
141,2423,Home Loan,40384,0.066699786,35,Self-employed,High,437,Female,Divorced,PhD,1,2022,2022,2022,2023,9,9,10,2,22,26,10,6
457,507,Home Loan,48254,0.08802226,15,Self-employed,Low,305,Female,Divorced,Master,0,2020,2020,2020,2020,6,7,8,9,28,25,8,10
2941,2029,Home Loan,22918,0.098434708,25,Full-time,High,541,Male,Divorced,PhD,1,2021,2021,2021,2022,8,9,9,3,22,18,26,18
163,983,Car Loan,86981,0.070440384,36,Full-time,Medium,461,Male,Single,PhD,1,2020,2020,2020,2020,2,2,3,4,2,26,2,22
2531,2355,Home Loan,61713,0.086875801,15,Self-employed,Medium,817,Female,Married,Bachelor,0,2018,2018,2018,2019,11,11,11,4,11,18,24,9
40,1104,Education Loan,31306,0.048694595,36,Part-time,Medium,700,Female,Divorced,Bachelor,0,2022,2022,2022,2023,9,10,10,1,30,21,24,31
2484,1602,Personal Loan,17646,0.071230734,21,Full-time,Low,455,Female,Single,Master,0,2022,2022,2022,2022,1,1,1,7,5,24,27,14
3030,1540,Personal Loan,47843,0.079534116,46,Full-time,Medium,384,Male,Divorced,Bachelor,0,2018,2018,2018,2019,9,9,9,1,4,17,17,9
1155,2466,Education Loan,97601,0.066354749,18,Part-time,Medium,309,Male,Married,PhD,0,2018,2018,2018,2018,9,9,10,12,22,27,7,14
1191,2863,Home Loan,91735,0.065952404,53,Part-time,Medium,437,Female,Divorced,Bachelor,1,2022,2022,2022,2022,5,5,6,11,12,29,2,28
2644,1561,Education Loan,17371,0.069983307,24,Full-time,Low,455,Male,Single,PhD,0,2019,2019,2019,2019,3,3,3,5,1,5,6,4
177,1433,Car Loan,78371,0.084382891,15,Part-time,Medium,707,Male,Single,PhD,0,2020,2020,2020,2020,3,3,3,7,5,14,18,29
2179,850,Personal Loan,3049,0.077190065,54,Part-time,Medium,524,Male,Divorced,Master,0,2020,2020,2021,2021,12,12,1,3,17,31,4,27
1045,1757,Home Loan,32616,0.046426532,47,Part-time,Low,483,Male,Divorced,Master,0,2022,2022,2022,2022,2,2,2,8,16,18,21,3
2003,867,Personal Loan,21932,0.048189498,25,Part-time,High,494,Female,Single,Master,0,2018,2018,2018,2019,11,11,12,2,20,22,6,27
958,98,Education Loan,30855,0.070897022,29,Part-time,Medium,695,Male,Divorced,PhD,0,2021,2021,2021,2021,4,5,6,11,24,23,4,12
1256,2018,Education Loan,62434,0.086865299,19,Self-employed,High,433,Male,Divorced,Bachelor,0,2020,2020,2020,2020,3,3,3,7,2,18,29,15
2934,699,Personal Loan,73694,0.038787427,43,Full-time,Medium,608,Male,Divorced,Master,0,2022,2022,2022,2022,3,3,3,5,3,16,25,29
2851,2318,Personal Loan,44016,0.072504047,38,Self-employed,Low,841,Male,Married,Master,1,2020,2020,2020,2020,4,5,6,9,27,23,4,4
3059,2277,Personal Loan,8400,0.072106282,53,Self-employed,High,308,Female,Married,Bachelor,0,2018,2018,2018,2018,3,3,4,9,3,26,3,10
2650,698,Personal Loan,43642,0.100825067,48,Self-employed,Low,469,Male,Married,Bachelor,1,2019,2019,2019,2019,8,8,8,11,16,25,29,23
2158,443,Education Loan,16151,0.074224673,34,Full-time,High,589,Male,Divorced,Master,0,2020,2020,2020,2020,8,9,9,12,20,7,12,30
654,2632,Home Loan,52407,0.085744835,18,Full-time,Low,467,Female,Single,PhD,0,2021,2021,2021,2021,6,7,7,9,23,8,21,4
208,377,Personal Loan,67690,0.082118857,23,Full-time,High,643,Male,Divorced,PhD,1,2022,2022,2022,2022,2,3,3,8,19,7,7,3
999,635,Home Loan,5499,0.048041503,36,Self-employed,High,796,Male,Divorced,Master,0,2022,2022,2022,2023,11,12,12,6,20,9,20,1
462,344,Personal Loan,7295,0.091523108,14,Full-time,High,444,Male,Married,Bachelor,0,2020,2020,2020,2020,5,5,6,11,18,30,3,28
2004,8,Car Loan,60040,0.083230948,37,Self-employed,Medium,712,Male,Single,PhD,1,2021,2021,2021,2021,10,10,11,12,28,28,8,16
296,1219,Home Loan,13183,0.08762403,15,Part-time,High,756,Female,Married,Bachelor,0,2019,2019,2019,2019,5,5,6,8,30,30,7,3
1173,2799,Car Loan,30299,0.138893566,53,Full-time,High,601,Female,Single,High School,0,2020,2020,2020,2020,1,2,2,4,18,3,14,28
1088,423,Education Loan,13874,0.048738306,47,Part-time,Medium,345,Female,Divorced,Bachelor,1,2018,2018,2018,2018,2,3,3,6,20,9,19,14
834,2913,Car Loan,33711,0.10587045,26,Self-employed,Medium,316,Male,Divorced,Bachelor,0,2019,2019,2019,2019,9,10,10,12,9,6,11,8
2225,2762,Education Loan,6539,0.075688287,43,Full-time,Low,659,Male,Divorced,High School,1,2018,2018,2018,2018,4,4,5,9,9,25,3,4
1679,878,Personal Loan,54351,0.084309934,40,Full-time,Low,560,Female,Single,PhD,1,2018,2018,2018,2019,11,11,12,5,19,30,11,10
2654,773,Education Loan,62267,0.079317316,21,Part-time,Medium,422,Female,Married,PhD,0,2019,2019,2019,2019,8,8,9,11,15,20,1,26
1918,365,Personal Loan,49354,0.073636455,32,Self-employed,Medium,530,Male,Married,PhD,0,2022,2022,2022,2022,1,1,1,3,4,10,13,16
2909,167,Personal Loan,3557,0.071452506,27,Self-employed,Medium,411,Male,Married,Master,0,2019,2019,2019,2019,2,2,2,7,8,24,25,12
1489,313,Personal Loan,39360,0.084942631,58,Full-time,Medium,545,Male,Single,High School,1,2021,2022,2022,2022,12,1,1,6,11,5,19,29
1694,2646,Education Loan,83018,0.057242395,30,Full-time,Medium,690,Male,Single,Bachelor,0,2022,2022,2022,2022,9,9,9,11,3,18,26,10
1659,3080,Personal Loan,3200,0.091258688,40,Full-time,Low,691,Male,Divorced,High School,0,2018,2018,2018,2018,6,6,6,11,4,4,7,14
2579,1338,Car Loan,69497,0.073757084,29,Full-time,Medium,627,Male,Married,High School,1,2019,2019,2019,2019,6,7,8,12,26,25,7,3
2156,401,Car Loan,47975,0.06304896,55,Full-time,Medium,514,Male,Single,High School,1,2022,2022,2022,2022,6,7,7,10,23,3,13,31
449,322,Personal Loan,22357,0.073249807,27,Self-employed,Low,666,Male,Married,High School,1,2018,2018,2018,2018,5,6,6,12,26,4,17,13
2661,128,Personal Loan,78505,0.098857238,12,Full-time,High,381,Male,Married,High School,0,2020,2020,2020,2020,7,8,8,11,14,7,8,27
1379,2171,Home Loan,3869,0.071969974,59,Part-time,Low,375,Male,Single,High School,1,2021,2021,2021,2021,6,7,7,11,12,6,6,8
218,1982,Education Loan,62135,0.085376804,13,Full-time,Low,826,Female,Single,Master,0,2022,2022,2022,2022,2,2,2,8,6,6,7,1
1101,1159,Home Loan,51108,0.069035656,26,Full-time,Medium,802,Male,Divorced,High School,1,2021,2021,2021,2022,11,12,12,3,23,3,7,3
62,1036,Car Loan,95179,0.091368828,50,Self-employed,High,778,Male,Divorced,High School,1,2020,2020,2020,2020,5,6,6,8,13,5,7,3
2768,1636,Education Loan,91272,0.090282616,39,Self-employed,Low,671,Male,Divorced,PhD,1,2022,2022,2022,2022,6,6,7,12,23,25,7,19
112,3145,Car Loan,39467,0.107729132,12,Self-employed,High,564,Female,Married,High School,0,2022,2022,2022,2022,1,2,2,8,23,14,19,8
1726,184,Education Loan,24328,0.077366541,16,Part-time,Low,563,Male,Married,High School,1,2019,2019,2019,2020,12,12,12,5,3,18,31,29
1945,454,Education Loan,92412,0.090029822,53,Self-employed,Medium,409,Female,Divorced,PhD,0,2020,2020,2020,2020,2,2,3,5,28,28,2,17
402,2504,Education Loan,87831,0.081471013,33,Full-time,Low,606,Male,Married,PhD,0,2021,2022,2022,2022,12,1,1,2,27,2,3,11
633,318,Car Loan,4987,0.099438077,47,Self-employed,Low,499,Female,Married,PhD,0,2018,2018,2018,2018,9,9,10,12,14,24,6,15
57,163,Personal Loan,59871,0.069217514,57,Part-time,Low,525,Female,Married,Bachelor,0,2019,2020,2020,2020,12,1,1,4,16,1,7,19
1384,3095,Car Loan,23399,0.09117508,24,Full-time,High,484,Male,Married,High School,0,2019,2019,2019,2019,3,4,4,5,15,2,13,27
2654,1648,Education Loan,47214,0.077079541,12,Full-time,High,330,Female,Single,High School,0,2019,2019,2019,2019,6,7,7,11,21,18,28,8
151,1205,Car Loan,87416,0.079037177,27,Part-time,Medium,398,Female,Single,High School,0,2018,2018,2018,2018,6,7,7,10,24,7,12,1
1370,770,Car Loan,71271,0.081376287,52,Self-employed,High,638,Male,Divorced,PhD,0,2019,2020,2020,2020,12,1,1,4,14,5,12,9
1827,2080,Home Loan,45064,0.083783606,33,Self-employed,High,565,Male,Divorced,Master,1,2019,2019,2019,2019,5,5,6,10,6,21,2,27
1601,1903,Education Loan,71091,0.078256564,43,Self-employed,High,649,Male,Married,High School,0,2021,2021,2021,2021,7,8,8,10,30,15,24,31
2257,2903,Car Loan,41818,0.083220698,27,Self-employed,Medium,843,Male,Married,PhD,0,2019,2019,2019,2020,8,9,9,2,28,10,14,16
1796,559,Education Loan,46525,0.103671771,26,Part-time,Medium,756,Male,Single,PhD,0,2019,2019,2019,2019,7,7,7,10,16,24,26,5
973,2187,Car Loan,20830,0.094781745,57,Part-time,Medium,387,Male,Married,PhD,1,2018,2018,2018,2018,8,8,8,11,7,27,30,18
2731,470,Home Loan,18429,0.093037319,53,Self-employed,Medium,362,Female,Married,Bachelor,0,2020,2020,2020,2021,10,10,11,1,17,29,2,20
1672,2174,Car Loan,7893,0.073166907,23,Part-time,Low,686,Female,Divorced,PhD,0,2021,2021,2021,2021,3,3,3,7,25,26,30,29
2345,1062,Personal Loan,80909,0.066661388,12,Full-time,Medium,758,Male,Married,Master,0,2018,2018,2018,2018,2,3,3,8,26,17,22,3
620,131,Education Loan,48333,0.094329508,28,Self-employed,Medium,568,Male,Single,Bachelor,0,2022,2022,2022,2022,3,3,3,7,15,22,30,3
1016,2548,Home Loan,4436,0.093140702,52,Full-time,Low,645,Male,Married,PhD,0,2020,2020,2020,2020,1,1,1,4,13,16,19,15
1228,1225,Car Loan,75290,0.10209006,39,Full-time,Low,377,Male,Married,Master,1,2018,2018,2019,2019,12,12,1,6,4,29,4,9
2089,1599,Home Loan,77213,0.070940291,18,Full-time,High,664,Female,Married,Master,0,2019,2019,2019,2020,12,12,12,2,20,24,30,1
685,1060,Car Loan,6895,0.07655677,20,Self-employed,High,313,Female,Married,High School,0,2021,2021,2021,2022,7,8,8,1,19,2,16,23
2012,2640,Education Loan,20738,0.055407738,33,Self-employed,Medium,435,Male,Married,PhD,0,2022,2022,2022,2022,10,10,10,12,17,18,23,23
661,306,Car Loan,31746,0.074112933,37,Self-employed,High,603,Female,Single,PhD,0,2020,2020,2020,2021,9,10,10,1,16,6,6,5
421,1351,Home Loan,50377,0.094948558,23,Part-time,Low,696,Female,Divorced,High School,0,2021,2021,2021,2021,4,5,5,11,22,14,22,11
3019,1583,Personal Loan,49404,0.073002569,18,Self-employed,High,378,Male,Married,Master,1,2021,2021,2021,2021,8,8,8,10,7,15,20,6
1984,2094,Home Loan,55045,0.089607197,57,Full-time,High,717,Male,Divorced,PhD,0,2020,2020,2020,2020,7,7,7,12,12,19,21,31
3073,2897,Personal Loan,98888,0.077142453,58,Self-employed,Medium,541,Female,Divorced,High School,0,2018,2018,2018,2019,10,11,12,4,29,27,7,21
583,670,Personal Loan,40790,0.084860855,26,Part-time,Low,350,Male,Single,High School,0,2020,2020,2020,2021,10,11,11,2,9,3,4,6
2545,2648,Education Loan,6600,0.062784629,49,Self-employed,Low,683,Male,Divorced,Master,0,2022,2022,2022,2022,5,6,6,10,22,1,14,1
943,1131,Home Loan,95660,0.081278142,32,Part-time,High,674,Male,Married,Master,0,2018,2018,2018,2018,9,9,10,12,4,25,6,11
1799,1774,Car Loan,94179,0.03513296,25,Full-time,High,505,Female,Married,PhD,0,2018,2018,2018,2018,1,1,2,5,16,28,8,21
2800,2297,Personal Loan,41764,0.077196558,13,Full-time,High,788,Female,Married,PhD,1,2021,2021,2021,2022,9,10,10,2,20,14,16,3
1821,2544,Home Loan,75543,0.055542901,19,Full-time,Medium,680,Female,Married,Bachelor,0,2018,2018,2018,2018,7,8,8,12,30,5,15,22
849,121,Education Loan,46714,0.098089918,56,Full-time,High,610,Female,Single,Master,0,2022,2022,2022,2022,5,6,6,9,29,16,16,12
320,2133,Car Loan,57835,0.09166111,17,Full-time,High,674,Male,Divorced,Bachelor,0,2021,2021,2021,2022,10,11,11,3,28,23,25,29
283,2706,Car Loan,74744,0.087000065,48,Full-time,Medium,341,Male,Single,Bachelor,0,2020,2020,2020,2020,3,4,4,6,27,10,24,29
1713,3132,Car Loan,57491,0.102815093,48,Part-time,Low,832,Female,Divorced,High School,0,2021,2021,2021,2022,11,12,12,4,30,11,15,24
