loan_type,interest_rate,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,total_amount,monthly_payment,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month_sin,application_date_month_cos,approval_date_month_sin,approval_date_month_cos,disbursement_date_month_sin,disbursement_date_month_cos,due_date_month_sin,due_date_month_cos,application_date_day_sin,application_date_day_cos,approval_date_day_sin,approval_date_day_cos,disbursement_date_day_sin,disbursement_date_day_cos,due_date_day_sin,due_date_day_cos
Education Loan,0.086948094,Full-time,High,575,Male,Married,High School,0,86904.760959582,1580.0865629014909,2021,2021,2021,2022,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.743144825477394,-0.6691306063588585,0.7431448254773941,0.6691306063588582
Education Loan,0.059492933,Self-employed,High,381,Male,Married,High School,0,57207.320917335004,1505.455813614079,2019,2019,2019,2019,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494745,0.9510565162951535,0.30901699437494745,0.9510565162951535,0.30901699437494745,-0.4067366430758002,-0.9135454576426009
Personal Loan,0.092722613,Full-time,Low,363,Female,Single,Bachelor,0,45628.818151041,1037.018594341841,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,-0.9510565162951536,0.30901699437494723,0.7431448254773941,0.6691306063588582,-1.133107779529596e-15,1.0
Education Loan,0.06151215,Part-time,High,428,Female,Single,Master,0,11349.6879078,343.9299366,2020,2020,2020,2020,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.5877852522924734,0.8090169943749473,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,0.7431448254773941,0.6691306063588582
Home Loan,0.088284499,Self-employed,Low,555,Female,Divorced,Bachelor,0,50886.006604242,1272.15016510605,2021,2021,2021,2022,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.20791169081775931,-0.9781476007338057,0.20791169081775931,0.9781476007338057,0.7431448254773945,-0.6691306063588579,-0.5877852522924734,0.8090169943749473
Car Loan,0.089384464,Self-employed,Medium,530,Female,Married,PhD,0,79970.62411777601,2665.687470592534,2021,2021,2021,2021,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.20791169081775931,-0.9781476007338057,0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,0.40673664307580015,0.9135454576426009
Car Loan,0.069548423,Full-time,Medium,796,Male,Married,High School,1,77233.161173253,2574.4387057751,2022,2022,2022,2023,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.10452846326765299,0.2079116908177585,0.9781476007338058,0.2079116908177585,0.9781476007338058,0.9510565162951536,-0.30901699437494734
Home Loan,0.088730399,Part-time,Low,436,Female,Married,Master,1,72615.05142210299,4271.473613064882,2018,2018,2018,2019,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057,0.9945218953682733,0.10452846326765346,-0.8660254037844385,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756
Personal Loan,0.083906634,Self-employed,Low,754,Female,Single,Bachelor,0,41258.90602321,736.7661789858929,2022,2022,2022,2022,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,5.66553889764798e-16,-1.0,-0.20791169081775898,0.9781476007338057,-0.9510565162951536,0.30901699437494723
Personal Loan,0.071917372,Self-employed,High,654,Male,Married,Master,0,99788.003911596,3326.2667970531998,2020,2020,2020,2020,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.743144825477394,-0.6691306063588585,-0.9945218953682733,-0.10452846326765423,0.40673664307580015,0.9135454576426009,-0.20791169081775907,-0.9781476007338057
Education Loan,0.06487168,Part-time,Low,784,Female,Divorced,PhD,0,35786.07767808,1491.08656992,2022,2022,2022,2022,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.5877852522924734,0.8090169943749473,-0.743144825477394,-0.6691306063588585,-0.5877852522924734,0.8090169943749473,0.40673664307580015,0.9135454576426009
Education Loan,0.050560615,Full-time,Low,445,Female,Divorced,Master,0,13167.72674841,355.88450671378376,2020,2020,2020,2020,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057,0.9945218953682733,0.10452846326765346,0.8660254037844387,-0.4999999999999998,-0.4067366430758002,-0.9135454576426009
Personal Loan,0.085244751,Self-employed,Medium,332,Female,Single,PhD,0,103817.768614913,3145.9929883306972,2020,2020,2020,2021,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588582,-0.20791169081775907,-0.9781476007338057,-0.5877852522924734,0.8090169943749473,5.66553889764798e-16,-1.0
Education Loan,0.056527958,Part-time,High,559,Male,Divorced,High School,0,43737.087877326,1366.7839961664374,2020,2020,2020,2021,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.20791169081775898,0.9781476007338057,0.2079116908177585,0.9781476007338058,0.9510565162951535,0.30901699437494745
Home Loan,0.081430163,Self-employed,High,386,Male,Married,Master,0,99910.088469081,2125.7465631719365,2020,2021,2021,2021,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.40673664307580015,0.9135454576426009,0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601
Car Loan,0.076048277,Self-employed,Low,564,Female,Married,Bachelor,0,2169.313326432,166.87025587938462,2022,2022,2022,2023,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.587785252292473,-0.8090169943749475,-0.587785252292473,-0.8090169943749475,0.20791169081775931,-0.9781476007338057
Home Loan,0.090187142,Self-employed,High,841,Male,Divorced,Master,0,98977.000435038,1706.5000075006553,2020,2020,2020,2020,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.4067366430758002,-0.9135454576426009,-0.9945218953682733,-0.10452846326765423,-0.40673664307580015,0.913545457642601
Car Loan,0.075469318,Full-time,Medium,691,Female,Single,Master,0,60861.88417493799,1106.5797122715999,2022,2022,2022,2023,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,-0.4067366430758002,-0.9135454576426009,-0.9945218953682734,0.10452846326765299,5.66553889764798e-16,-1.0
Car Loan,0.075058283,Part-time,Medium,531,Female,Married,PhD,0,97628.192795796,2381.1754340438047,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,-0.4067366430758002,-0.9135454576426009,-0.9945218953682734,0.10452846326765299,0.5877852522924732,-0.8090169943749473
Education Loan,0.090978061,Self-employed,Medium,746,Male,Married,PhD,0,26452.945045066997,696.130132764921,2021,2021,2021,2022,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.7431448254773945,-0.6691306063588579,5.66553889764798e-16,-1.0,0.8660254037844386,0.5000000000000001
Education Loan,0.08502587,Self-employed,Low,428,Female,Single,Bachelor,0,27451.154510999997,1525.0641394999998,2021,2021,2021,2021,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.40673664307580015,0.913545457642601,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-0.40673664307580015,0.913545457642601
Car Loan,0.084742339,Self-employed,Low,570,Male,Married,High School,0,81426.18367703499,2626.6510863559674,2021,2021,2021,2021,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.20791169081775907,-0.9781476007338057,-0.40673664307580015,0.913545457642601,0.9945218953682733,0.10452846326765346,-0.743144825477394,-0.6691306063588585
Education Loan,0.087039014,Full-time,Medium,388,Male,Divorced,High School,1,91091.69529517199,2168.8498879802855,2018,2018,2018,2018,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,0.9510565162951535,0.30901699437494745
Home Loan,0.056966418,Self-employed,Medium,765,Male,Divorced,PhD,0,10852.931180024,319.203858236,2020,2020,2020,2020,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.2079116908177585,0.9781476007338058,0.9510565162951536,-0.30901699437494734,-0.9945218953682734,0.10452846326765299
Personal Loan,0.09135183,Part-time,High,469,Female,Single,Bachelor,0,95828.33013681001,3992.8470890337503,2019,2019,2019,2019,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.4067366430758002,-0.9135454576426009,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,0.9510565162951536,-0.30901699437494734
Education Loan,0.089187032,Full-time,High,427,Female,Single,Master,0,14360.931016919998,512.8903934614285,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,-0.9945218953682733,-0.10452846326765423,-0.5877852522924734,0.8090169943749473,-0.743144825477394,-0.6691306063588585
Education Loan,0.064749753,Part-time,High,473,Female,Divorced,Bachelor,0,68893.56801811201,4592.9045345408,2021,2021,2021,2022,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-1.133107779529596e-15,1.0,-0.743144825477394,0.6691306063588585,0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473
Education Loan,0.076338793,Self-employed,High,325,Female,Single,Bachelor,0,94479.94291074699,3779.1977164298796,2021,2021,2021,2021,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.9510565162951535,-0.30901699437494756,-0.20791169081775898,0.9781476007338057,0.9510565162951536,-0.30901699437494734,0.9510565162951535,0.30901699437494745
Personal Loan,0.079410391,Self-employed,Medium,810,Male,Divorced,Bachelor,0,43283.277268709,1396.234750603516,2021,2021,2021,2021,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0.20791169081775931,-0.9781476007338057,-0.9510565162951535,-0.30901699437494756,0.9510565162951536,-0.30901699437494734
Home Loan,0.077982548,Full-time,High,787,Female,Single,High School,0,10317.370966908,429.8904569545,2021,2021,2021,2021,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,0.7431448254773941,0.6691306063588582,0.5877852522924732,-0.8090169943749473,0.40673664307580004,-0.913545457642601
Car Loan,0.085007899,Self-employed,Medium,705,Female,Divorced,Master,0,42363.048408556,3025.9320291825716,2022,2022,2022,2023,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0.7431448254773941,0.6691306063588582,-0.4067366430758002,-0.9135454576426009,5.66553889764798e-16,-1.0
Home Loan,0.101470502,Part-time,Medium,325,Male,Married,Bachelor,1,57512.180791428,1554.3832646331891,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.40673664307580004,-0.913545457642601,0.7431448254773941,0.6691306063588582,0.9510565162951536,-0.30901699437494734,-0.743144825477394,-0.6691306063588585
Education Loan,0.096226501,Part-time,Low,382,Male,Married,High School,0,68215.98270422801,1843.6752082223786,2021,2021,2021,2022,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.9945218953682733,-0.10452846326765423,0.8660254037844386,0.5000000000000001
Personal Loan,0.060316712,Part-time,High,663,Female,Divorced,High School,0,52998.870532608,1827.5472597451035,2022,2022,2022,2022,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.40673664307580015,0.913545457642601,-0.9510565162951535,-0.30901699437494756,-0.743144825477394,0.6691306063588585,-0.5877852522924734,0.8090169943749473
Home Loan,0.08933105,Self-employed,Medium,666,Male,Married,PhD,1,45505.715282699995,1058.2724484348837,2019,2019,2019,2019,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.20791169081775907,-0.9781476007338057,0.40673664307580015,0.9135454576426009,-0.40673664307580015,0.913545457642601
Education Loan,0.099934,Self-employed,Low,359,Female,Divorced,Master,0,3924.564512,156.98258048,2018,2018,2018,2018,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057,-0.40673664307580015,0.913545457642601,0.20791169081775931,0.9781476007338057,-0.9945218953682734,0.10452846326765299
Education Loan,0.085802128,Full-time,Low,591,Female,Single,Bachelor,0,69048.328923776,1190.488429720276,2019,2019,2019,2020,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
Car Loan,0.096364706,Full-time,Medium,490,Male,Married,Master,0,75170.05333747799,5369.289524105571,2018,2018,2018,2019,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.20791169081775898,0.9781476007338057,0.2079116908177585,0.9781476007338058,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
Personal Loan,0.110184057,Part-time,Medium,760,Male,Married,PhD,0,4102.130090615,341.84417421791665,2020,2020,2020,2020,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.40673664307580004,-0.913545457642601,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.4067366430758002,-0.9135454576426009
Car Loan,0.095355643,Part-time,High,532,Female,Married,PhD,0,53880.54407917,1456.2309210586486,2020,2020,2021,2021,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,-0.743144825477394,0.6691306063588585,0.20791169081775931,0.9781476007338057,0.8660254037844387,-0.4999999999999998
Home Loan,0.083739629,Full-time,High,773,Female,Divorced,Bachelor,0,6782.042598282001,193.77264566520003,2021,2021,2021,2021,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.9510565162951535,0.30901699437494745,0.7431448254773945,-0.6691306063588579,-0.587785252292473,-0.8090169943749475
Car Loan,0.095676327,Full-time,Medium,704,Female,Married,High School,0,97008.990639926,2108.8911008679565,2019,2019,2019,2019,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,-0.40673664307580015,0.913545457642601,0.7431448254773941,0.6691306063588582,0.40673664307580015,0.9135454576426009
Home Loan,0.082173317,Part-time,Medium,570,Female,Single,PhD,0,43832.348031768,1753.29392127072,2019,2019,2019,2020,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.20791169081775931,0.9781476007338057,0.7431448254773945,-0.6691306063588579,-0.9510565162951536,0.30901699437494723
